video_id,comment_id,text,label,notes
2I6B6QSY7AA,UgyyAvjxMrrSL80PfVB4AaABAg,"Esto lo hizo AMLO por 30 años en México y no veo ningún video de Diego !! 
Mmmm con razón , no es mexicano !! 🤔💪🤓🇲🇽",,
45J0q2xi7Qk,UgxOdxAjA5oVFZ8RSut4AaABAg,Es increíble el retroceso que sufrieron esos países por culpa de esos islámicos extremistas,,
_he3Z-xUr3g,Ugw0XFtz4NancQxH7O94AaABAg,no busca la paz busca problemas porque aqui no es feliz ni lo sera nunca España te recomienda por AHORA que vuelvas a tu aldea,,
srH80O3G_uQ,UgzluobI8RTtDgyMYa94AaABAg,"Los Imperios no son eternos, si se acaba el mundo que así sea, el universo no de pierde de nada, el ser humano puede llegar a ser muuuuy pelogroso hasta para si mismo",,
bHtI3lCm8wU,Ugyiq6k_sr1PQbgC-jl4AaABAg,"PESE AL GOLPE DE ESTADO DE BATISTA, NO CABE DUDA QUE FUERON LOS SIETE AÑOS DE MAYOR CRECIMIENTO, PROPERIDAD Y MODERNIZACIÓN DE CUBA. LA ESTUPIDEZ FUE LA DEL PUEBLO DE CUBA AL DEJARSE ENGAÑAR CON VERBORREA Y FALSEDADES POR EL TIRANO DE FIDEL CASTRO, QUE CON MUCHA HABILIDAD LES ENGAÑÓ E INSTURÓ LA TIRANÍA MAS LONGEVA Y REPRESIVA QUE HA PADECIDO CUBA, Y QUE PESE A HABER DISPUESTO DE MULTIMILLONARIOS RECURSOS PARÁSITAMENTE RECIBIDOS DE LA URRS, DESTRUYÓ EL PÍS Y EMPLEÓ ESOS RECURSOS EN TRATAR DE VERDER EGÓLATRAMENTE SU IMAGEN AL MUNDO COMO SI FUESE UN MESÍAS....HOY LA GENTE EN CUBA LAMENTE HABER CAMBIADO A BATISTA POR CASTRO, LAS CONSECUENCIAS FUERON NEFASTAS",,
srH80O3G_uQ,Ugz9vY38kvoayV2MVdN4AaABAg,Hago tiene que pasar por que este loco esta acabando con la humanidad la guerra no es buena para nada,,
bHtI3lCm8wU,UgwmZse0lM74SziG61F4AaABAg,"¿Cómo despilfarró el tirano Fidel Castro los multimillonarios recursos que por tres décadas recibió de la URSS, mientras convertía a Cuba en pa´rasita de otros países y en limosnera internacional? Los cubanos bien lo saben, por eso le culpan de la destrucción de Cuba (además de establecer la tiranía mas totalitaria y longeva de Las Américas)",,
srH80O3G_uQ,Ugx9mKc5bhzyGOiIL0Z4AaABAg,"Que tu boca sea profética estimado Diego, ya basta de tanta felonía del imperio, tantas atrocidades grin gas, tanta prepotencia cri minal de este Trompetas y del ente geno cida de Satanyahu!",,
45J0q2xi7Qk,Ugzm3SCpCIBDMw3nUth4AaABAg,Mas quem lá colocou estes tipos no Irão foi o império americano….. então agora já não estão satisfeitos porquê? Mas o antigo regime também era bastante sanguinário e bem corrupto….estudem lá história e não digam tanta merd@ por favor,,
2I6B6QSY7AA,UgyY2BOVSaOUu3HZ4EJ4AaABAg,"Tremenda experiencia 😂
Deberías de volver a subir la entrevista que borrastes. 

Es increíble que pretendas proyectarse como alguien intelectual y no posees la inteligencia mínima para darte cuenta que a un dictador NADIE lo va a enfrentar en su país para criticarlo. A esos, el dictador los manda a eliminar.",,
2I6B6QSY7AA,UgzDs7TNNnaqbxumnAt4AaABAg,Le van a glasear la rosca a este wey jajajaja,,
srH80O3G_uQ,UgzCsgzDyPndLB44YSt4AaABAg,"Irán no es perra sumisa 
Están dispuestos a llegar al final; y lo estamos viendo",,
bHtI3lCm8wU,UgwHqQ5eRal4JBWcWOF4AaABAg.AKwgcfYUh3nALDybAWaumS,"Golpe de estado: Un golpe de estado es una toma ilegal e ilegítima del poder político de un país, generalmente por parte de las fuerzas armadas o de un grupo rebelde. Implica el desplazamiento de las autoridades existentes a través de medios violentos o ilegales, con el objetivo de establecer un nuevo régimen. Es exactamente lo que hizo Fidel Castro",,
45J0q2xi7Qk,UgzxFpnYolW931zZv2l4AaABAg,Según escucho la historia siempre será la misma cada quien que llega al poder no le importa la población todos hacen lo mismo enriquecerse y hacer el mal hubo libertad antes pero acompañado de pobreza y ahora represión muerte y la maldita pobreza a nadie le importa los pobres,,
srH80O3G_uQ,UgzGyGFZkVe4GepEABh4AaABAg,Quitarle las armas nucleares a Iran🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,
_he3Z-xUr3g,UgwyXL8naYL_cO3AU254AaABAg,"Yo vivi ese tiempo en que si alguien agredia a la policía gris franquista,como minimo acababa en un hospital y después en un calabozo todos tenian ese negro final.",,
_he3Z-xUr3g,UgyXVbURjnDb4AXWbA94AaABAg.AUtxJpQH4MVAUtyM5IwL1Y,Mbayé vive en Madrid,,
45J0q2xi7Qk,UgyZ3CpzoJ_RNuvPlK54AaABAg,"Komeini..fué lo más loco..retrógrado mental..que tuvo irán...con posturas comunistas..antidemocrático..que haya existido
Peorrrrrr...que con el Shá R.Palhevi. !!",,
45J0q2xi7Qk,UgyDlTGpEorD8BsEJf94AaABAg,"Es increible como eran los 70 en Iran, Venezuela, España....menos mal que ahora estan y estamos mejor con el ""progreso"" de narcodictaduras y regimenes de terroristas que mucha gente defiende.",,
